timestep,env_id,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
26,0,0.12812164425849915,2.356553792953491,-11.515460014343262,8.85763931274414,-2.348503351211548,1.7729485034942627,5.428351402282715,8.18138313293457,4.554779529571533,2.7009356021881104,7.723568439483643,10.814146041870117
26,1,-3.743227005004883,1.682448148727417,-2.862578868865967,5.5348992347717285,2.5233683586120605,0.5918226838111877,0.8387598991394043,-2.5797948837280273,6.832193851470947,8.559793472290039,3.4260740280151367,1.94745934009552
27,0,-0.2448500692844391,2.4617483615875244,-11.017631530761719,8.475153923034668,-2.5958070755004883,1.5684127807617188,5.104426860809326,7.615791320800781,4.5535688400268555,2.5929789543151855,7.238995552062988,9.803890228271484
27,1,-3.4018397331237793,1.7997900247573853,-3.311629056930542,5.2199482917785645,1.7566306591033936,0.2260265052318573,0.951137900352478,-2.4686052799224854,6.795438766479492,7.896946430206299,4.602279186248779,2.001431703567505
28,0,-0.7210472226142883,2.805100440979004,-10.499238014221191,7.891383171081543,-2.5963246822357178,1.2140493392944336,4.589136123657227,7.030925750732422,4.364423751831055,2.6078312397003174,6.920194625854492,8.874052047729492
28,1,-2.9087343215942383,2.122011423110962,-4.176887512207031,5.694788932800293,1.4676984548568726,1.0667479038238525,0.6438208222389221,-2.7402076721191406,6.6969895362854,7.397931098937988,5.191892147064209,2.1945645809173584
29,0,-1.0669060945510864,3.247934341430664,-9.942893028259277,7.04521369934082,-2.755892276763916,0.8477647304534912,4.268017292022705,6.360190391540527,4.669063091278076,2.7689008712768555,6.789743900299072,7.719496726989746
29,1,-1.9838703870773315,1.9189069271087646,-5.306825637817383,6.065032482147217,2.0068986415863037,1.3528515100479126,0.5652134418487549,-2.456291437149048,7.118877410888672,7.0356879234313965,6.067584037780762,3.042783737182617
30,0,-1.3251888751983643,3.531008720397949,-9.234308242797852,6.326580047607422,-2.9402682781219482,0.8876193165779114,4.142219066619873,5.744078636169434,4.979069709777832,2.8714256286621094,6.77225399017334,6.627036094665527
30,1,-1.4144867658615112,1.7178152799606323,-5.623147487640381,5.996988773345947,2.2689685821533203,1.8736122846603394,0.13468509912490845,-2.1557259559631348,7.415595054626465,6.598567485809326,6.66005277633667,3.498044013977051
